id_sdm,nama_dosen,judul_kegiatan,tahun_kegiatan,jenis_kegiatan
UknLV82sJfbknmySBV8TZnl-7mSI-8tCn_iDQm-pYG0r5IlrLaIpsnZMR6eoK4f0cmUroQ==,Farid Baskoro,Penguatan Literasi Digital dan Teknologi Informasi untuk Mendukung Penulisan Karya Ilmiah Bagi Perhimpunan Pelajar Indonesia di Malaysia,2025,Pengabdian Masyarakat
UknLV82sJfbknmySBV8TZnl-7mSI-8tCn_iDQm-pYG0r5IlrLaIpsnZMR6eoK4f0cmUroQ==,Farid Baskoro,PKM KELOMPOK TANI PONMAR DALAM OPTIMALISASI LAHAN FASUM  MELALUI “KAKAMRALING”,2024,Pengabdian Masyarakat
UknLV82sJfbknmySBV8TZnl-7mSI-8tCn_iDQm-pYG0r5IlrLaIpsnZMR6eoK4f0cmUroQ==,Farid Baskoro,Kemampuan Berpikir Kritis dan Kolaboratif Siswa SMK Ketintang Surabaya Pada Bidang Sensor dan Aktuator,2023,Pengabdian Masyarakat
UknLV82sJfbknmySBV8TZnl-7mSI-8tCn_iDQm-pYG0r5IlrLaIpsnZMR6eoK4f0cmUroQ==,Farid Baskoro, KKN-T MBKM Unesa Semester Genap Tahun Akademik 2021/2022,2022,Pengabdian Masyarakat
UknLV82sJfbknmySBV8TZnl-7mSI-8tCn_iDQm-pYG0r5IlrLaIpsnZMR6eoK4f0cmUroQ==,Farid Baskoro,sebagai dosen pembimbing lapangan KKN 2022,2022,Pengabdian Masyarakat
UknLV82sJfbknmySBV8TZnl-7mSI-8tCn_iDQm-pYG0r5IlrLaIpsnZMR6eoK4f0cmUroQ==,Farid Baskoro,Pelatihan Pembuatan Video Tutorial Untuk Meningkatkan Minat Belajar Siswa di SMK Negeri 2 Magetan,2019,Pengabdian Masyarakat
UknLV82sJfbknmySBV8TZnl-7mSI-8tCn_iDQm-pYG0r5IlrLaIpsnZMR6eoK4f0cmUroQ==,Farid Baskoro,pelatihan fisika listrik dan magnet yang berorientasi pada praktikum sebagai upaya meningkatkan mutu pendidikan siswa di SMA Widya Dharma Surabaya,2018,Pengabdian Masyarakat
UknLV82sJfbknmySBV8TZnl-7mSI-8tCn_iDQm-pYG0r5IlrLaIpsnZMR6eoK4f0cmUroQ==,Farid Baskoro,Pelatihan Pembuatan dan Perakitan Perangkat Radio Komunitas untuk Meningkatkan Minat dan Bakat Siswa Terhadap Media Komunikasi Radio di SMA Negeri 7 Surabaya,2017,Pengabdian Masyarakat
UknLV82sJfbknmySBV8TZnl-7mSI-8tCn_iDQm-pYG0r5IlrLaIpsnZMR6eoK4f0cmUroQ==,Farid Baskoro,Pendidikan dan Pelatihan Keterampilan Bagi Pencari Kerja Tahun Anggaran 2016 Tentang Pelatihan Servis Handphone,2016,Pengabdian Masyarakat
UknLV82sJfbknmySBV8TZnl-7mSI-8tCn_iDQm-pYG0r5IlrLaIpsnZMR6eoK4f0cmUroQ==,Farid Baskoro,upaya meningkatkan IT awareness untuk menghindarkan keluarga dari kejahatan digital bagi warga RT 06 RW 02 kecamatan kebomas kabupaten gresik,2016,Pengabdian Masyarakat
UknLV82sJfbknmySBV8TZnl-7mSI-8tCn_iDQm-pYG0r5IlrLaIpsnZMR6eoK4f0cmUroQ==,Farid Baskoro,Pendidikan dan Pelatihan Keterampilan Bagi Pencari Kerja Tahun Anggaran 2015 tentang Pelatihan Servis Handphone di Pemkab Gresik,2015,Pengabdian Masyarakat
9y0rXfa9FlPF0gm1s5_fZjWxkyEBWORu1C8JokFElfDi7MCxkMuYrU3JxxZ_RXWGJyHdFA==,Unit Three Kartini,"PELATIHAN MODEL PEMBELAJARAN MENULIS KREATIF BERBASIS AI UNTUK MENINGKATKAN PERSONALIZED, PENGALAMAN BELAJAR, EFISIENSI, AKSESBILITAS, DAN MENCIPTAKAN PENGALAMAN BELAJAR YANG LEBIH MENARIK BAGI ANGGOTA KOMUNITAS MAHASISWA PENULIS (KMP) PONOROGO",2025,Pengabdian Masyarakat
9y0rXfa9FlPF0gm1s5_fZjWxkyEBWORu1C8JokFElfDi7MCxkMuYrU3JxxZ_RXWGJyHdFA==,Unit Three Kartini,Penguatan Literasi Digital dan Teknologi Informasi untuk Mendukung Penulisan Karya Ilmiah Bagi Perhimpunan Pelajar Indonesia di Malaysia,2025,Pengabdian Masyarakat
9y0rXfa9FlPF0gm1s5_fZjWxkyEBWORu1C8JokFElfDi7MCxkMuYrU3JxxZ_RXWGJyHdFA==,Unit Three Kartini,Pelatihan Penjaminan Mutu Internal Bagi Sekolah Indonesia Kuala Lumpur ,2024,Pengabdian Masyarakat
9y0rXfa9FlPF0gm1s5_fZjWxkyEBWORu1C8JokFElfDi7MCxkMuYrU3JxxZ_RXWGJyHdFA==,Unit Three Kartini,Pengembangan Trainer Panel Surya untuk Meningkatkan Psikomotorik Mahasiswa Pada Mata Kuliah Konversi Tenaga Listrik di Universitas Muhammadiyah Jember,2024,Pengabdian Masyarakat
9y0rXfa9FlPF0gm1s5_fZjWxkyEBWORu1C8JokFElfDi7MCxkMuYrU3JxxZ_RXWGJyHdFA==,Unit Three Kartini,PENINGKATAN SOFT SKILL MELALUI WORKSHOP PEMANFAATAN ENERGI RENEWABLE BERBASIS ARTIFICIAL INTELLIGENCE BAGI PELAJAR DAN MASYARAKAT DI MANILA,2024,Pengabdian Masyarakat
9y0rXfa9FlPF0gm1s5_fZjWxkyEBWORu1C8JokFElfDi7MCxkMuYrU3JxxZ_RXWGJyHdFA==,Unit Three Kartini,Kemampuan Berpikir Kritis dan Kolaboratif Siswa SMK Ketintang Surabaya Pada Bidang Sensor dan Aktuator,2023,Pengabdian Masyarakat
9y0rXfa9FlPF0gm1s5_fZjWxkyEBWORu1C8JokFElfDi7MCxkMuYrU3JxxZ_RXWGJyHdFA==,Unit Three Kartini,Pelatihan Quality Insurance bagi Guru Asing Bahasa Mandarin,2023,Pengabdian Masyarakat
9y0rXfa9FlPF0gm1s5_fZjWxkyEBWORu1C8JokFElfDi7MCxkMuYrU3JxxZ_RXWGJyHdFA==,Unit Three Kartini,Pengenalan Bagi Guru SMK Pentingnya Kecerdasan Buatan (AI) Untuk Kehidupan Sehari-hari Guna Mendukung Kegiatan Ekstrakulikuler Sekolah,2023,Pengabdian Masyarakat
9y0rXfa9FlPF0gm1s5_fZjWxkyEBWORu1C8JokFElfDi7MCxkMuYrU3JxxZ_RXWGJyHdFA==,Unit Three Kartini,SOSIALISASI PENGGUNAAN ENERGI TERBARUKAN PEMBANGKIT ENERGI MATAHARI MENGGUNAKAN AI DI KAB MOJOKERTO,2022,Pengabdian Masyarakat
9y0rXfa9FlPF0gm1s5_fZjWxkyEBWORu1C8JokFElfDi7MCxkMuYrU3JxxZ_RXWGJyHdFA==,Unit Three Kartini,Sosialisasi Penggunaan Teknologi Energi Terbarukan Pembangkit Listrik Tenaga Matahari Berbasis Artificial Intellegence,2022,Pengabdian Masyarakat
9y0rXfa9FlPF0gm1s5_fZjWxkyEBWORu1C8JokFElfDi7MCxkMuYrU3JxxZ_RXWGJyHdFA==,Unit Three Kartini,SOSIALISASIPENGGUNAAN TEKNOLOGI ENERGI TERBARUKAN PEMBANGKIT LISTRIK TENAGA MATAHARI BERBASIS ARTIFICIAL INTELLEGENCE DI KABUPATEN MOJOKERTO,2022,Pengabdian Masyarakat
9y0rXfa9FlPF0gm1s5_fZjWxkyEBWORu1C8JokFElfDi7MCxkMuYrU3JxxZ_RXWGJyHdFA==,Unit Three Kartini,WORKSHOP PENULISAN ARTIKEL ILMIAH PADA JURNAL BEREPUTASI UNTUK GURU SMK,2022,Pengabdian Masyarakat
9y0rXfa9FlPF0gm1s5_fZjWxkyEBWORu1C8JokFElfDi7MCxkMuYrU3JxxZ_RXWGJyHdFA==,Unit Three Kartini,Workshop Penulisan Artikel Ilmiah Pada Jurnal Bereputasi Untuk Guru SMK di Magetan,2022,Pengabdian Masyarakat
9y0rXfa9FlPF0gm1s5_fZjWxkyEBWORu1C8JokFElfDi7MCxkMuYrU3JxxZ_RXWGJyHdFA==,Unit Three Kartini,Workshop Penulisan Artikel Ilmiah Pada Jurnal Bereputasi Untuk Guru Tingkat Menengah Atas Di Magetan,2022,Pengabdian Masyarakat
9y0rXfa9FlPF0gm1s5_fZjWxkyEBWORu1C8JokFElfDi7MCxkMuYrU3JxxZ_RXWGJyHdFA==,Unit Three Kartini,Pelatihan Penyusunan Perencanaan Pelaksanaan Evaluasi Pengendalian Peningkatan Mutu Sekolah di Kabupaten Nganjuk,2021,Pengabdian Masyarakat
9y0rXfa9FlPF0gm1s5_fZjWxkyEBWORu1C8JokFElfDi7MCxkMuYrU3JxxZ_RXWGJyHdFA==,Unit Three Kartini,WORKSHOP PENULISAN ARTIKEL ILMIAH PADA JURNAL BEREPUTASI UNTUK GURU SMK NEGERI 1 PROBOLINGGO,2021,Pengabdian Masyarakat
9y0rXfa9FlPF0gm1s5_fZjWxkyEBWORu1C8JokFElfDi7MCxkMuYrU3JxxZ_RXWGJyHdFA==,Unit Three Kartini,Pelatihan penyusunan Modul PBM sistem Daring menggunakan google classroom di tingkat SMA akibat pandemi Covid-19,2020,Pengabdian Masyarakat
9y0rXfa9FlPF0gm1s5_fZjWxkyEBWORu1C8JokFElfDi7MCxkMuYrU3JxxZ_RXWGJyHdFA==,Unit Three Kartini,PENDAMPINGAN GURU SMK NEGERI 3 SURABAYA UNTUK PELATIHAN PENULISAN KARYA ILMIAH DAN PENELITIAN TINDAKAN KELAS,2018,Pengabdian Masyarakat
9y0rXfa9FlPF0gm1s5_fZjWxkyEBWORu1C8JokFElfDi7MCxkMuYrU3JxxZ_RXWGJyHdFA==,Unit Three Kartini,Pendampingan Guru MGMP Propinsi Jawa Timur Pelatihan Penyusunan Assesmen HOTS Dan PTK,2017,Pengabdian Masyarakat
cky_GaREujeSnBwYc3JZD-em6iM4tEtDQKSxg_2B5NxX6ed1UwgmeV-0qnmLvvwUhyorAQ==,Yandhika Surya Akbar Gumilang,Pembelajaran Logical Thingking Melalui Robot Line Follower Pada Siswa Sekolah Menengah Kejuruan (SMK) Muhmmadiyah 9 Wagir,2025,Pengabdian Masyarakat
cky_GaREujeSnBwYc3JZD-em6iM4tEtDQKSxg_2B5NxX6ed1UwgmeV-0qnmLvvwUhyorAQ==,Yandhika Surya Akbar Gumilang,PKM ALAT UKUR ELEKTRIK DASAR: TEORI DAN PENGGUNAANNYA DALAM PRAKTIK,2024,Pengabdian Masyarakat
cky_GaREujeSnBwYc3JZD-em6iM4tEtDQKSxg_2B5NxX6ed1UwgmeV-0qnmLvvwUhyorAQ==,Yandhika Surya Akbar Gumilang,PKM Peningkatan Ketrampilan Pembuatan Power Supply Sebagai Penguiatan Pengantar Teknik Elektro,2024,Pengabdian Masyarakat
cky_GaREujeSnBwYc3JZD-em6iM4tEtDQKSxg_2B5NxX6ed1UwgmeV-0qnmLvvwUhyorAQ==,Yandhika Surya Akbar Gumilang,PKM Pelatihan Robotika pada siswa SMP Bani Hasyim Kecamatan Singosari Kabupaten Malang Jawa Timur,2023,Pengabdian Masyarakat
cky_GaREujeSnBwYc3JZD-em6iM4tEtDQKSxg_2B5NxX6ed1UwgmeV-0qnmLvvwUhyorAQ==,Yandhika Surya Akbar Gumilang,PKM Pelatihan Robotika Pada Siswa SMP Bani Hasyim Kecamatan Singosari Kabupaten Malang Jawa Timur,2022,Pengabdian Masyarakat
ljWvwgeXVZuzxW2pCBubtJbDbbv8eL0Xj7fVP_cKjdwRILJX78p7yYgEd_gslJBWvTlOlw==,Hesti Khuzaimah Nurul Yusufiyah,Penguatan Literasi Digital dan Teknologi Informasi untuk Mendukung Penulisan Karya Ilmiah Bagi Perhimpunan Pelajar Indonesia di Malaysia,2025,Pengabdian Masyarakat
hXsIP8hFor3AWUuGcKsO4WT7_sgQQAi4SmDcL-U9_n88I8h5cYpCURM7MxX7XdJbRo-1fw==,Yuli Sutoto Nugroho,BIYAFA (BIDIK YATIM DHUAFA),2022,Pengabdian Masyarakat
hXsIP8hFor3AWUuGcKsO4WT7_sgQQAi4SmDcL-U9_n88I8h5cYpCURM7MxX7XdJbRo-1fw==,Yuli Sutoto Nugroho,IMPLEMENTASI DAN PEMANFAATAN TRAINER SISTEM  AUDIO YANG DILENGKAPI BLUETOOTH UNTUK  MENINGKATKAN KOMPETENSI SISWA SMK RADEN PATAH MOJOKERTO.,2022,Pengabdian Masyarakat
hXsIP8hFor3AWUuGcKsO4WT7_sgQQAi4SmDcL-U9_n88I8h5cYpCURM7MxX7XdJbRo-1fw==,Yuli Sutoto Nugroho,Implementasi dan Pemanfaatan Trainer Sistem Audio yang Dilengkapi Bluetooth untuk Meningkatkan Kompetensi Siswa SMK Raden Patah Mojokerto,2022,Pengabdian Masyarakat
hXsIP8hFor3AWUuGcKsO4WT7_sgQQAi4SmDcL-U9_n88I8h5cYpCURM7MxX7XdJbRo-1fw==,Yuli Sutoto Nugroho,PELATIHAN DAN IMPLEMENTASI PENILAIAN  EMPLOYABILITY SKILLS PADA MODEL PEMBELAJARAN  PROJECT BASE LEARNING DI SMKS YKP MAGETAN,2022,Pengabdian Masyarakat
hXsIP8hFor3AWUuGcKsO4WT7_sgQQAi4SmDcL-U9_n88I8h5cYpCURM7MxX7XdJbRo-1fw==,Yuli Sutoto Nugroho,PELAYANAN KEPADA MASYARAKAT BIDIK YATIM DHUAFA (BIYAFA),2022,Pengabdian Masyarakat
hXsIP8hFor3AWUuGcKsO4WT7_sgQQAi4SmDcL-U9_n88I8h5cYpCURM7MxX7XdJbRo-1fw==,Yuli Sutoto Nugroho,PENGENALAN APLIKASI DESAIN BERBASIS “AutoCAD” SEBAGAI UPAYA PENGUATAN KOMPETENSI MAHASISWA DALAM PERANCANGAN SISTEM MEKANIK ROBOT DI TIM ROBOTIKA FT UNESA,2022,Pengabdian Masyarakat
hXsIP8hFor3AWUuGcKsO4WT7_sgQQAi4SmDcL-U9_n88I8h5cYpCURM7MxX7XdJbRo-1fw==,Yuli Sutoto Nugroho,Santunan Anak Yatim,2022,Pengabdian Masyarakat
hXsIP8hFor3AWUuGcKsO4WT7_sgQQAi4SmDcL-U9_n88I8h5cYpCURM7MxX7XdJbRo-1fw==,Yuli Sutoto Nugroho,WORKSHOP PENULISAN ARTIKEL ILMIAH PADA JURNAL BEREPUTASI UNTUK GURU SMK NEGERI 1 PROBOLINGGO,2021,Pengabdian Masyarakat
hXsIP8hFor3AWUuGcKsO4WT7_sgQQAi4SmDcL-U9_n88I8h5cYpCURM7MxX7XdJbRo-1fw==,Yuli Sutoto Nugroho,PELATIHAN PEMANFAATAN MEDIA PEMBELAJARAN DARING BAGI GURU SMP LAB SCHOOL UNESA SEBAGAI SOLUSI PENGAJARAN DI TENGAH MEREBAKNYA WABAH COVID-19,2020,Pengabdian Masyarakat
sQMmHraQn4sK5uvtEIb5FWUHL_GOC1t1ZUx7dsdRHnTM6q7wBckF73W0mfuD7neZUPDm8w==,Ali Nur Fathoni,Inovasi Irigasi On-Grid Bertenaga Surya dengan Sistem Keamanan Berbasis IoT Sebagai Solusi Perbaikan Irigasi Lahan Padi di Desa Tempuran,2025,Pengabdian Masyarakat
sQMmHraQn4sK5uvtEIb5FWUHL_GOC1t1ZUx7dsdRHnTM6q7wBckF73W0mfuD7neZUPDm8w==,Ali Nur Fathoni,Kelompok Penyelenggara Pemungutan Suara,2024,Pengabdian Masyarakat
U2RSuKHRkDp1JAqJ91_ak9VZuui-4paCmQt1UAE7ndTAOljKn_x7CX-2L9QfMKJnxQu08Q==,Meini Sondang Sumbawati,Peningkatan Keterampilan Pemrograman menggunakan Arduino sebagai persiapan festival inovasi dan kewirausahaan siswa nasional (FIKSI) bagi peserta didik di SMK Ketintang,2024,Pengabdian Masyarakat
U2RSuKHRkDp1JAqJ91_ak9VZuui-4paCmQt1UAE7ndTAOljKn_x7CX-2L9QfMKJnxQu08Q==,Meini Sondang Sumbawati,Pelatihan Pengembangan Media Pembelajaran Berbasis Augmented  Reality Untuk Guru Cina Di Indonesia,2023,Pengabdian Masyarakat
U2RSuKHRkDp1JAqJ91_ak9VZuui-4paCmQt1UAE7ndTAOljKn_x7CX-2L9QfMKJnxQu08Q==,Meini Sondang Sumbawati,Asesmen lapangan pada prodi S1 Pendidikan Teknik Informatika dan Komputer Universitas Negeri Semarang yg diselenggarakan oleh Lamdik,2022,Pengabdian Masyarakat
U2RSuKHRkDp1JAqJ91_ak9VZuui-4paCmQt1UAE7ndTAOljKn_x7CX-2L9QfMKJnxQu08Q==,Meini Sondang Sumbawati,Asesmen lapangan pada prodi S1 PTE Universitas Nusa Cendana yg diselenggarakan oleh Lamdik,2022,Pengabdian Masyarakat
U2RSuKHRkDp1JAqJ91_ak9VZuui-4paCmQt1UAE7ndTAOljKn_x7CX-2L9QfMKJnxQu08Q==,Meini Sondang Sumbawati,Narasumber dalam Sosialisasi dan Persiapan Penyusunan Laporan Evaluasi Diri,2022,Pengabdian Masyarakat
U2RSuKHRkDp1JAqJ91_ak9VZuui-4paCmQt1UAE7ndTAOljKn_x7CX-2L9QfMKJnxQu08Q==,Meini Sondang Sumbawati,PELATIHAN DAN PENDAMPINGAN MITRA SLB-B NGUDI  HAYU DALAM MENGGUNAKAN APLIKASI MULTIMEDIA  INTERAKTIF UNTUK MENINGKATKAN PENGETAHUAN PEMBUATAN MEDIA PEMBELAJARAN ,2022,Pengabdian Masyarakat
U2RSuKHRkDp1JAqJ91_ak9VZuui-4paCmQt1UAE7ndTAOljKn_x7CX-2L9QfMKJnxQu08Q==,Meini Sondang Sumbawati,Pelatihan dan Pendampingan Mitra SLB-B Ngudi Hayu dalam menggunakan aplikasi multimedia interaktif untuk meningkatkan pengetahuan pembuatan media pembelajaran,2022,Pengabdian Masyarakat
U2RSuKHRkDp1JAqJ91_ak9VZuui-4paCmQt1UAE7ndTAOljKn_x7CX-2L9QfMKJnxQu08Q==,Meini Sondang Sumbawati,Apa adanya,2021,Pengabdian Masyarakat
U2RSuKHRkDp1JAqJ91_ak9VZuui-4paCmQt1UAE7ndTAOljKn_x7CX-2L9QfMKJnxQu08Q==,Meini Sondang Sumbawati,PEMBUATAN HANDSANITIZER OTOMATIS BERBASIS MIKROKONTROLLER SEBAGAI UPAYA PENCEGAHAN PENYEBARAN VIRUS COVID-19,2020,Pengabdian Masyarakat
U2RSuKHRkDp1JAqJ91_ak9VZuui-4paCmQt1UAE7ndTAOljKn_x7CX-2L9QfMKJnxQu08Q==,Meini Sondang Sumbawati,PENGELOLAAN ARSIP DIGITAL PADA SEKOLAH MENENGAH ATAS DI KABUPATEN MAGETAN,2019,Pengabdian Masyarakat
U2RSuKHRkDp1JAqJ91_ak9VZuui-4paCmQt1UAE7ndTAOljKn_x7CX-2L9QfMKJnxQu08Q==,Meini Sondang Sumbawati,Pendampingan Guru MGMP Propinsi Jawa Timur Pelatihan Penyusunan Assesmen HOTS Dan PTK,2017,Pengabdian Masyarakat
7sBjEhaqiWMcoMmGjCgjV1yltEoJRTqgHaJspt_FlwmXHjOZsFzUnT-ffTfKYd9KhrF6Rg==,Muhamad Syariffuddien Zuhrie,"Pengembangan Robot Otonom Transporter Dengan Teknik Kendali Otomatis Untuk Pengangkutan Bola  Pingpong Di Sekolah Indonesia Kuala Lumpur,  Malaysia",2025,Pengabdian Masyarakat
7sBjEhaqiWMcoMmGjCgjV1yltEoJRTqgHaJspt_FlwmXHjOZsFzUnT-ffTfKYd9KhrF6Rg==,Muhamad Syariffuddien Zuhrie,Peningkatan Kompetenst Menggambar Menggunakan Software Revit bagi Guru-Guru dan Siswa di Pusat Keglatan Belajar Masyarakat (PKBM) Taiwan,2025,Pengabdian Masyarakat
7sBjEhaqiWMcoMmGjCgjV1yltEoJRTqgHaJspt_FlwmXHjOZsFzUnT-ffTfKYd9KhrF6Rg==,Muhamad Syariffuddien Zuhrie,UPAYA MENINGKATKAN KETRAMPILAN PEMROGRAMAN BERBASIS ARDUINO BAGI SISWA-SISWA SMK 1 BOJONEGORO SEBAGAI PERSIAPAN LOMBA KOMPETENSI SISWA (LKS) TINGKAT PROVINSI JAWA TIMUR,2024,Pengabdian Masyarakat
7sBjEhaqiWMcoMmGjCgjV1yltEoJRTqgHaJspt_FlwmXHjOZsFzUnT-ffTfKYd9KhrF6Rg==,Muhamad Syariffuddien Zuhrie,TRAINER KIT INSTALASI MOTOR LISTRIK BERBASIS PJBL SEBAGAI MEDIA PENUNJANG KEGIATAN PEMBELAJARAN DI JURUSAN TEKNIK INSTALASI TENAGA LISTRIK SMK NEGERI 1 SIDOARJO ,2023,Pengabdian Masyarakat
7sBjEhaqiWMcoMmGjCgjV1yltEoJRTqgHaJspt_FlwmXHjOZsFzUnT-ffTfKYd9KhrF6Rg==,Muhamad Syariffuddien Zuhrie,UPAYA MENINGKATKAN KETRAMPILAN PEMROGRAMAN BERBASIS ARDUINO BAGI SISWA-SISWA SMAN 1 TUBAN SEBAGAI PERSIAPAN LOMBA KOMPETENSI SISWA (LKS) TINGKAT PROVINSI JAWA TIMUR,2023,Pengabdian Masyarakat
7sBjEhaqiWMcoMmGjCgjV1yltEoJRTqgHaJspt_FlwmXHjOZsFzUnT-ffTfKYd9KhrF6Rg==,Muhamad Syariffuddien Zuhrie,"Pengenalan Aplikasi simulasi Arduino berbasis web ""Tinkercad"" sebagai media peningkatan kompetensi dalam perancangan sistem elektronik dan robotika di SMK Magetan 1 YKP Magetan",2022,Pengabdian Masyarakat
7sBjEhaqiWMcoMmGjCgjV1yltEoJRTqgHaJspt_FlwmXHjOZsFzUnT-ffTfKYd9KhrF6Rg==,Muhamad Syariffuddien Zuhrie,Pengembangan Modul Ajar Dasar Pemrograman Dengan Mengintegrasikan Algoritma Pemr,2012,Pengabdian Masyarakat
Ka0X3AGiG2F2jDpFOt-RN9XVhXqEN9PK2uMnLO6eUyL7XRmUKzpTBvoJZhVvQrVXgGL0dQ==,Puput Wanarti Rusimamto,Integrasi Human Factor Engineering (HFE) dan Occupational Health and Safety (OHS) untuk Optimalisasi Budaya Keselamatan Mahasiswa Teknik Indonesia di Filipina,2024,Pengabdian Masyarakat
Ka0X3AGiG2F2jDpFOt-RN9XVhXqEN9PK2uMnLO6eUyL7XRmUKzpTBvoJZhVvQrVXgGL0dQ==,Puput Wanarti Rusimamto,Pelatihan Penulisan Karya Ilmiah sebagai Upaya Meningkatkan SDM Guru SMK Negeri 1 Bojonegoro,2024,Pengabdian Masyarakat
Ka0X3AGiG2F2jDpFOt-RN9XVhXqEN9PK2uMnLO6eUyL7XRmUKzpTBvoJZhVvQrVXgGL0dQ==,Puput Wanarti Rusimamto,Pelatihan Peningkatan Kompetensi Siswa Pada mata Pelajaran  Pemeliharaan Kelistrikan Kendaraan Ringan Menggunakan Trainer Car  Audio System pada Siswa SMK 1 YKP Magetan ,2023,Pengabdian Masyarakat
Ka0X3AGiG2F2jDpFOt-RN9XVhXqEN9PK2uMnLO6eUyL7XRmUKzpTBvoJZhVvQrVXgGL0dQ==,Puput Wanarti Rusimamto,Upaya meningkatkan kompetensi pemrograman PLC dan aplikasinya bagi siswa SMK negeri 1 Tuban,2023,Pengabdian Masyarakat
Ka0X3AGiG2F2jDpFOt-RN9XVhXqEN9PK2uMnLO6eUyL7XRmUKzpTBvoJZhVvQrVXgGL0dQ==,Puput Wanarti Rusimamto,IMPLEMENTASI DAN PEMANFAATAN TRAINER SISTEM  AUDIO YANG DILENGKAPI BLUETOOTH UNTUK  MENINGKATKAN KOMPETENSI SISWA SMK RADEN PATAH MOJOKERTO.,2022,Pengabdian Masyarakat
Ka0X3AGiG2F2jDpFOt-RN9XVhXqEN9PK2uMnLO6eUyL7XRmUKzpTBvoJZhVvQrVXgGL0dQ==,Puput Wanarti Rusimamto,Implementasi dan Pemanfaatan Trainer Sistem Audio yang Dilengkapi Bluetooth untuk Meningkatkan Kompetensi Siswa SMK Raden Patah Mojokerto,2022,Pengabdian Masyarakat
Ka0X3AGiG2F2jDpFOt-RN9XVhXqEN9PK2uMnLO6eUyL7XRmUKzpTBvoJZhVvQrVXgGL0dQ==,Puput Wanarti Rusimamto,Upaya Meningkatkan Kompetensi Pemrograman PLC dan Aplikasinya bagi Siswa SMK Magetan I YKP Magetan ,2022,Pengabdian Masyarakat
Ka0X3AGiG2F2jDpFOt-RN9XVhXqEN9PK2uMnLO6eUyL7XRmUKzpTBvoJZhVvQrVXgGL0dQ==,Puput Wanarti Rusimamto,Upaya Meningkatkan Pemahaman IoT melalui Smarthome Berbasis Voice Recognition Bagi Siswa SMKN 1 Probolinggo,2021,Pengabdian Masyarakat
Ka0X3AGiG2F2jDpFOt-RN9XVhXqEN9PK2uMnLO6eUyL7XRmUKzpTBvoJZhVvQrVXgGL0dQ==,Puput Wanarti Rusimamto,Pelatihan PLC yang berorientasi pada kebutuhan industri sebagai upaya meningkatkan daya saing lulusan SMKN 3 Surabaya dalam menghadapi MEA,2017,Pengabdian Masyarakat
CxIOEqVOUuclSsQLjZTf0hMlD-owQPMtMkxBwJrSNIwvrZ7mTU7pxu7vRS5QUUklpxHwWg==,Hazlif Nazif,Dampak Sampah Masker dan Sarung Tangan Terhadap Lingkungan pada Masa Pandemi Covid 19,2021,Pengabdian Masyarakat
CxIOEqVOUuclSsQLjZTf0hMlD-owQPMtMkxBwJrSNIwvrZ7mTU7pxu7vRS5QUUklpxHwWg==,Hazlif Nazif,sosialisasi penyuluhan dampak baterai terhadap lingkungan,2018,Pengabdian Masyarakat
CxIOEqVOUuclSsQLjZTf0hMlD-owQPMtMkxBwJrSNIwvrZ7mTU7pxu7vRS5QUUklpxHwWg==,Hazlif Nazif,KESELAMATAN PENGGUNAAN LPG,2017,Pengabdian Masyarakat
CxIOEqVOUuclSsQLjZTf0hMlD-owQPMtMkxBwJrSNIwvrZ7mTU7pxu7vRS5QUUklpxHwWg==,Hazlif Nazif,PENGHEMATAN ENERGI LISTRIK,2017,Pengabdian Masyarakat
CxIOEqVOUuclSsQLjZTf0hMlD-owQPMtMkxBwJrSNIwvrZ7mTU7pxu7vRS5QUUklpxHwWg==,Hazlif Nazif,TEKNIK RUMAH TAHAN GEMPA,2016,Pengabdian Masyarakat
tF7PReyEonLu2ROzg1YLnHkDDDWHiie18dmDegZwyAi-yFOTydemwy3YXx4VU4v3BfjO_g==,Rosnita Rauf,"PERENCANAAN PENERANGAN JALAN UMUM  KECAMATAN AIRPURA, KABUPATEN PESISIR SELATAN",2024,Pengabdian Masyarakat
tF7PReyEonLu2ROzg1YLnHkDDDWHiie18dmDegZwyAi-yFOTydemwy3YXx4VU4v3BfjO_g==,Rosnita Rauf,Gambar Pra rencana  Master Plan Nagari Persiapan Nan Limo Palupuah Kabupaten Agam Sumatra,2022,Pengabdian Masyarakat
tF7PReyEonLu2ROzg1YLnHkDDDWHiie18dmDegZwyAi-yFOTydemwy3YXx4VU4v3BfjO_g==,Rosnita Rauf,Penyediaan KWh Meter dan Instalsi Rumah Sederhana Kabupaten Pesisir Selatan,2022,Pengabdian Masyarakat
tF7PReyEonLu2ROzg1YLnHkDDDWHiie18dmDegZwyAi-yFOTydemwy3YXx4VU4v3BfjO_g==,Rosnita Rauf,Perencanaan Penerangan Jalan Umum Di Muaro Sakai Kabupaten Pesisir Selatan,2022,Pengabdian Masyarakat
tF7PReyEonLu2ROzg1YLnHkDDDWHiie18dmDegZwyAi-yFOTydemwy3YXx4VU4v3BfjO_g==,Rosnita Rauf,SOSIALISASI TENTANG KEAMANAN DAN PEMELIHARAAN INSTALASI LISTRIK DI RUMAH MASYARAKAT NAGARI MALAMPAH,2022,Pengabdian Masyarakat
